transactTime,"symbol","execType","side","lastQty","lastPx","execCost","commission","execComm","ordType","orderQty","leavesQty","price","text","orderID","orderID2"
11.3.2020, 23:34:50,"XBTUSD","Trade","Buy","100","7907","-1264700","0.00075","948","Stop","500","287","7907","Triggered: Order stop price reached
Submitted via API.","2b159f62-e068-0719-d00b-816bcead07b6"
11.3.2020, 23:34:50,"XBTUSD","Trade","Buy","113","7907","-1429111","0.00075","1071","Stop","500","387","7907","Triggered: Order stop price reached
Submitted via API.","2b159f62-e068-0719-d00b-816bcead07b6"
10.3.2020, 14:43:31,"XBTUSD","Trade","Sell","500","8026","6230000","0.00075","4672","Stop","500","0","8026","Triggered: Order stop price reached
Submitted via API.","64b389c3-1774-1b8a-75c2-604372e248f0"
10.3.2020, 13:00:00,"XBTUSD","Funding","","500","8072.14","-6194000","0.0001","619","Limit","500","0","8072.14","Funding","00000000-0000-0000-0000-000000000000"
10.3.2020, 11:33:26,"XBTUSD","Trade","Buy","500","7953","-6287000","0.00075","4715","Stop","500","0","7953","Triggered: Order stop price reached
Submitted via API.","a2a1f7e5-c7fb-95cb-9444-d6d1672b9de3"
7.3.2020, 17:41:45,"XBTUSD","Trade","Sell","500","9072","5511500","0.00075","4133","Stop","500","0","9072","Triggered: Order stop price reached
Submitted via API.","c2e4ae29-7eb2-4704-347a-a2c84699db6c"
7.3.2020, 17:37:41,"XBTUSD","Trade","Buy","500","9165.5","-5455000","0.00075","4091","Stop","500","0","9165.5","Triggered: Order stop price reached
Submitted via API.","da4c5516-b2b3-2f49-bbe8-e080ca0d2805"
6.3.2020, 13:00:21,"XBTUSD","Trade","Sell","500","9143","5468500","0.00075","4101","Market","500","0","9143","Submitted via API.","e83b5822-7c56-19f9-34ff-a04e001024cc"
6.3.2020, 13:00:00,"XBTUSD","Funding","","500","9143.82","-5468000","0.0001","547","Limit","500","0","9143.82","Funding","00000000-0000-0000-0000-000000000000"
6.3.2020, 12:03:46,"XBTUSD","Trade","Buy","500","9171","-5452000","0.00075","4089","Stop","500","0","9171","Triggered: Order stop price reached
Submitted via API.","ba4090a4-dc3b-2880-87ee-3c6da084e7d5"
5.3.2020, 07:00:18,"XBTUSD","Trade","Sell","500","8953","5584500","0.00075","4188","Market","500","0","8953","Submitted via API.","6f752dd8-b614-df18-215d-691d0026192e"
5.3.2020, 05:00:00,"XBTUSD","Funding","","500","8883.08","-5628500","0.0001","563","Limit","500","0","8883.08","Funding","00000000-0000-0000-0000-000000000000"
5.3.2020, 01:38:38,"XBTUSD","Trade","Buy","500","8870","-5637000","0.00075","4227","Stop","500","0","8870","Triggered: Order stop price reached
Submitted via API.","a69b3aad-974b-d8ca-f013-4f14c3efd436"
3.3.2020, 13:56:07,"XBTUSD","Trade","Sell","500","8802","5680500","0.00075","4260","Stop","500","0","8802","Triggered: Order stop price reached
Submitted via API.","a16accb6-515c-19d6-991c-5e472bdf549e"
3.3.2020, 13:01:06,"XBTUSD","Trade","Buy","500","8891","-5623500","0.00075","4217","Stop","500","0","8891","Triggered: Order stop price reached
Submitted via API.","b9f5a8ae-bea5-f474-dd02-9a9a9680234b"
2.3.2020, 13:00:27,"XBTUSD","Trade","Sell","500","8760","5708000","0.00075","4281","Market","500","0","8760","Submitted via API.","61ada4bb-dadb-9c9e-be7f-d537c21bd60f"
2.3.2020, 13:00:00,"XBTUSD","Funding","","500","8754.42","-5711500","0.000409","2336","Limit","500","0","8754.42","Funding","00000000-0000-0000-0000-000000000000"
2.3.2020, 12:47:13,"XBTUSD","Trade","Buy","500","8769.5","-5701500","0.00075","4276","Stop","500","0","8769.5","Triggered: Order stop price reached
Submitted via API.","c97cec00-8206-3c6e-e6b6-21f7a90db72a"
1.3.2020, 13:50:10,"XBTUSD","Trade","Sell","500","8590","5820500","0.00075","4365","Stop","500","0","8590","Triggered: Order stop price reached
Submitted via API.","415c1dbd-9cd2-6aff-1692-27cdb8e413a5"
1.3.2020, 13:00:37,"XBTUSD","Trade","Buy","82","8677","-945050","0.00075","708","Stop","500","0","8677","Triggered: Order stop price reached
Submitted via API.","0308b071-dd8a-40b0-43d5-618a131d35b5"
1.3.2020, 13:00:37,"XBTUSD","Trade","Buy","418","8677","-4817450","0.00075","3613","Stop","500","82","8677","Triggered: Order stop price reached
Submitted via API.","0308b071-dd8a-40b0-43d5-618a131d35b5"
26.2.2020, 14:48:19,"XBTUSD","Trade","Sell","500","9133","5474500","0.00075","4105","Stop","500","0","9133","Triggered: Order stop price reached
Submitted via API.","5fa52659-05e2-397e-fb2c-ab0784ee579c"
26.2.2020, 13:15:26,"XBTUSD","Trade","Buy","500","9225","-5420000","0.00075","4065","Stop","500","0","9225","Triggered: Order stop price reached
Submitted via API.","145cc05c-3e7e-e731-aa80-119cccd31faf"
25.2.2020, 14:21:35,"XBTUSD","Trade","Sell","500","9583","5217500","0.00075","3913","Stop","500","0","9583","Triggered: Order stop price reached
Submitted via API.","e4e27af9-7e46-6841-b1b9-63e0ac8080dd"
25.2.2020, 13:01:42,"XBTUSD","Trade","Buy","500","9680","-5165500","0.00075","3874","Stop","500","0","9680","Triggered: Order stop price reached
Submitted via API.","a3379360-6516-75cb-d8ac-7779a6199434"
24.2.2020, 14:37:33,"XBTUSD","Trade","Sell","500","9782","5111500","0.00075","3833","Stop","500","0","9782","Triggered: Order stop price reached
Submitted via API.","7413e505-1dfc-9a82-67bc-7d346e4ff120"
24.2.2020, 13:00:00,"XBTUSD","Funding","","500","9819.67","-5092000","0.0001","509","Limit","500","0","9819.67","Funding","00000000-0000-0000-0000-000000000000"
24.2.2020, 12:24:05,"XBTUSD","Trade","Buy","500","9785","-5110000","0.00075","3832","Stop","500","0","9785","Triggered: Order stop price reached
Submitted via API.","d050441b-174d-fcf4-6277-bd4acc2fb781"
22.2.2020, 19:00:30,"XBTUSD","Trade","Sell","500","9673.5","5169000","0.00075","3876","Market","500","0","9673.5","Submitted via API.","7d51e8eb-49b6-4b6d-3103-d68861976dbd"
22.2.2020, 18:00:58,"XBTUSD","Trade","Buy","500","9688.5","-5161000","0.00075","3870","Stop","500","0","9688.5","Triggered: Order stop price reached
Submitted via API.","322f9859-e981-20a8-c65b-aa278ef59143"
21.2.2020, 06:18:06,"XBTUSD","Trade","Sell","462","9675","4775232","0.00075","3581","Stop","500","0","9675","Triggered: Order stop price reached
Submitted via API.","4d9bf554-72bf-af20-472a-b407c5d4447b"
21.2.2020, 06:18:06,"XBTUSD","Trade","Sell","38","9675","392768","0.00075","294","Stop","500","462","9675","Triggered: Order stop price reached
Submitted via API.","4d9bf554-72bf-af20-472a-b407c5d4447b"
21.2.2020, 05:00:00,"XBTUSD","Funding","","500","9716.28","-5146000","0.0001","515","Limit","500","0","9716.28","Funding","00000000-0000-0000-0000-000000000000"
21.2.2020, 04:25:53,"XBTUSD","Trade","Buy","500","9693","-5158500","0.00075","3868","Stop","500","0","9693","Triggered: Order stop price reached
Submitted via API.","9134d313-4d29-2b35-8004-d20958732045"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","113","9558","1182206","0.00075","886","Stop","500","0","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","60","9558","627720","0.00075","470","Stop","500","113","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","200","9558","2092400","0.00075","1569","Stop","500","173","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","27","9558","282474","0.00075","211","Stop","500","373","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","50","9558","523100","0.00075","392","Stop","500","400","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 18:13:16,"XBTUSD","Trade","Sell","50","9558","523100","0.00075","392","Stop","500","450","9558","Triggered: Order stop price reached
Submitted via API.","bf74dc8f-ece4-09de-d031-d772e0af6f87"
20.2.2020, 17:46:06,"XBTUSD","Trade","Buy","500","9655","-5178500","0.00075","3883","Stop","500","0","9655","Triggered: Order stop price reached
Submitted via API.","444f2b00-f07a-624d-c520-4add543d008f"
19.2.2020, 13:03:49,"XBTUSD","Trade","Sell","500","10193","4905500","0.00075","3679","Stop","500","0","10193","Triggered: Order stop price reached
Submitted via API.","477d7d6e-68a8-4e0a-e832-5258c186725f"
19.2.2020, 13:00:00,"XBTUSD","Funding","","500","10234.34","-4885500","0.00056","2736","Limit","500","0","10234.34","Funding","00000000-0000-0000-0000-000000000000"
19.2.2020, 12:57:42,"XBTUSD","Trade","Buy","500","10205","-4899500","0.00075","3674","Stop","500","0","10205","Triggered: Order stop price reached
Submitted via API.","53ae43f2-7a6a-e336-01d2-c4bb8e035a62"
18.2.2020, 21:00:28,"XBTUSD","Trade","Sell","500","10085.5","4957500","0.00075","3718","Market","500","0","10085.5","Submitted via API.","ecf93c6c-a5bc-eb66-3456-71a3105c67d3"
18.2.2020, 21:00:00,"XBTUSD","Funding","","500","10068.63","-4966000","0.0001","497","Limit","500","0","10068.63","Funding","00000000-0000-0000-0000-000000000000"
18.2.2020, 16:24:36,"XBTUSD","Trade","Buy","500","9855","-5073500","0.00075","3805","Stop","500","0","9855","Triggered: Order stop price reached
Submitted via API.","49534d04-a936-6385-b061-086803b68676"
17.2.2020, 01:00:06,"XBTUSD","Trade","Sell","500","9934","5033000","0.00075","3774","Market","500","0","9934","Submitted via API.","62efbef0-98c7-4510-3f31-1b0482d441e8"
17.2.2020, 00:46:21,"XBTUSD","Trade","Buy","500","9983.5","-5008500","0.00075","3756","Stop","500","0","9983.5","Triggered: Order stop price reached
Submitted via API.","33e9f12d-e8d2-7cc3-8c98-c607ad2d7cfe"
14.2.2020, 13:00:22,"XBTUSD","Trade","Sell","500","10282.5","4862500","0.00075","3646","Market","500","0","10282.5","Submitted via API.","4bf7dd60-94da-b439-2b0a-7821792bc55a"
14.2.2020, 13:00:00,"XBTUSD","Funding","","500","10261.77","-4872500","0.000473","2305","Limit","500","0","10261.77","Funding","00000000-0000-0000-0000-000000000000"
14.2.2020, 11:34:52,"XBTUSD","Trade","Buy","500","10289.5","-4859500","0.00075","3644","Stop","500","0","10289.5","Triggered: Order stop price reached
Submitted via API.","087e7624-f1ca-ef9d-ed73-984bcd3f6fda"
13.2.2020, 14:59:08,"XBTUSD","Trade","Sell","500","10422","4797500","0.00075","3598","Stop","500","0","10422","Triggered: Order stop price reached
Submitted via API.","8d97e4c1-b01f-fcef-a030-bb9bb4fa1397"
13.2.2020, 14:41:06,"XBTUSD","Trade","Buy","500","10532","-4747500","0.00075","3560","Stop","500","0","10532","Triggered: Order stop price reached
Submitted via API.","39962e35-e8af-5a39-c291-ea43f0c8549b"
12.2.2020, 09:01:16,"XBTUSD","Trade","Sell","500","10373","4820000","0.00075","3615","Stop","500","0","10373","Triggered: Order stop price reached
Submitted via API.","759641cd-b11e-53ca-a326-d31f5eadad2f"
12.2.2020, 08:41:23,"XBTUSD","Trade","Buy","500","10400","-4807500","0.00075","3605","Stop","500","0","10400","Triggered: Order stop price reached
Submitted via API.","32e389c3-dcea-e6cb-26cb-a36f6120e0ec"
11.2.2020, 15:00:19,"XBTUSD","Trade","Sell","500","9877.5","5062000","0.00075","3796","Market","500","0","9877.5","Submitted via API.","a6313a51-4526-30fe-33e1-816f725c4cdb"
